Ns,Ns,"(31, 32)","(34, 35)",日本,中国,"['但', '即使', '是', '这样', '，', '国军', '仍然', '英勇', '反击', '，', '使', '日军', '也', '付出', '了', '沉重', '的', '代价', '，', '给', '了', '日军', '一', '次', '由', '一', '次', '的', '重创', '，', '使', '日本', '侵略者', '占领', '中国', '的', '梦想', '破灭', '，', '无', '发', '在', '中国', '继续', '横行', '。']",国军.txt
Ns,Ns,"(91, 92)","(95, 96)",中国,中国,"['这', '一', '句', '话', '提醒', '了', '大家', '，', '都', '忙', '着', '去', '摘', '自己', '的', '军衔', '，', '但', '被', '邵校', '给', '制止', '了', '，', '说', '：', '“', '和尚', '，', '这', '次', '的', '任务', '很', '特殊', '，', '我们', '是', '协助', '另', '一', '支', '队伍', '一起', '完成', '任务', '，', '所以', '表明', '身份', '的', '东西', '都', '戴', '在', '身上', '，', '据说', '他们', '曾', '被', '一', '只', '无', '发表明', '身份', '的', '小队', '找到', '，', '向', '他们', '要', '那', '件', '很', '重要', '的', '东西', '但', '被', '他们', '消灭', '了', '，', '这', '次', '他们', '说', '只', '认', '中国', '军队', '，', '只有', '中国', '军队', '来', '了', '才', '会', '把', '东西', '交', '出去', '，', '所以', '我们', '这次', '不', '去', '任何', '东西', '。', '”']",国军.txt
Nh,Nh,"(2, 3)","(6, 7)",薛豹,薛狼,"['哥哥', '叫', '薛豹', '，', '弟弟', '叫', '薛狼', '，', '因为', '他们', '在', '雪', '地', '长大', '，', '弟弟', '的', '耐力', '和', '那种', '不', '认输', '的', '劲头', '很', '像', '狼', '，', '并且', '还', '会', '会', '狼嚎', '，', '嚎', '起来', '就', '像', '真', '的', '一样', ';']",国军.txt
Nh,Nh,"(0, 1)","(4, 5)",邵校,余,"['邵校', '听', '了', '水中', '余', '的', '话', '后', '回答', '：', '“', '没', '错', '，', '我', '也', '是', '在', '想', '这', '一', '点', '，', '那么', '你们', '说', '这', '伙人', '是', '干什么', '的', '？', '”']",国军.txt
Nh,Nh,"(2, 3)","(4, 5)",小飞,王志远,"['我', '让', '小飞', '和', '王志远', '去', '看', '住', '你们', '的', '‘', '尾巴', '’', '，', '小刘', '他们', '去', '看看', '这', '还', '有', '没', '有', '其他', '的', '人', '。', '”']",国军.txt
Nh,Nh,"(1, 2)","(3, 4)",邵校,刘星,"['除了', '邵校', '和', '刘星', '他们', '几', '个', '侦察', '的', '人', '，', '大家', '都', '倒', '吸', '了', '一', '口', '冷气', '。']",国军.txt
Ns,Ns,"(27, 28)","(32, 33)",日本,中国,"['我', '的', '却', '不', '是', '你们', '内部', '的', '人', '，', '我', '是', '打入', '你们', '内部', '的', '间谍', '，', '不过', '你', '可以', '放心', '的', '是', '我', '不', '是', '日本', '鬼子', '，', '我', '是', '中国', '人', '，', '现在', '中国', 'A', '大队', '服役', '，', '军衔', '上尉', '，', '在', 'A', '大队', '他们', '都', '叫', '我', '猴子', '，', '不过', '你们', '也', '可以', '这样', '叫', '我', '。', '”']",国军.txt
Ns,Ns,"(32, 33)","(36, 37)",中国,中国,"['我', '的', '却', '不', '是', '你们', '内部', '的', '人', '，', '我', '是', '打入', '你们', '内部', '的', '间谍', '，', '不过', '你', '可以', '放心', '的', '是', '我', '不', '是', '日本', '鬼子', '，', '我', '是', '中国', '人', '，', '现在', '中国', 'A', '大队', '服役', '，', '军衔', '上尉', '，', '在', 'A', '大队', '他们', '都', '叫', '我', '猴子', '，', '不过', '你们', '也', '可以', '这样', '叫', '我', '。', '”']",国军.txt
Ns,Nh,"(18, 19)","(24, 25)",中国,邵,"['迈克', '想', '了', '想', '继续', '说道', '，', '“', '当时', '他', '对', '我', '说', '‘', '记住', '，', '鄙人', '是', '中国', 'A', '大队', '队长', '，', '姓', '邵', '名校', '，', '军衔', '少校', '。']",国军.txt
Nh,Nh,"(0, 1)","(2, 3)",迈克,邵校,"['迈克', '以为', '邵校', '要', '说', 'A', '大队', '的', '纪律', '，', '连忙', '保证', '道', '。']",国军.txt
Nh,Nh,"(3, 4)","(7, 8)",邵校,迈克,"['和尚', '听', '了', '邵校', '的', '话', '为', '迈克', '他们', '‘', '打抱不平', '’', '。']",国军.txt
Ns,Ns,"(13, 14)","(15, 16)",中,日,"['这种', '工艺', '在', '手工', '作坊', '十分', '发达', '的', '东方', '国家', '很', '流行', '，', '中', '、', '日', '等', '国', '传统', '的', '优良', '刀剑', '都', '是', '这样', '生产', '出来', '的', '。']",国军.txt
Nh,BOOK,"(6, 7)","(0, 1)",王建军,《中南海保镖》,"['《中南海保镖》', '里', '倪星', '扮演', '的', '退伍军人', '王建军', '拿', '的', '应该', '就', '是', '53', '式', '四', '棱', '军刺', '：', '隔板', '杀人', '无坚不摧', '，', '捅', '谁', '一下', '谁', '的', '血', '就', '顺着', '四', '道', '血槽', '‘', '滋滋', '’', '往', '外', '飞奔', '，', '几', '分钟', '就', '没救', '。']",国军.txt
Nh,Ns,"(0, 1)","(7, 8)",米军,中国,"['米军', 'が', 'ま', 'だ', 'さ', 'え', '、', '中国', 'が', '开発', 'し', '、', '中国', '人', 'は', '本当', 'に', 'あ', 'る', 'の', 'が', 'そ', 'ん', 'な', 'に', '酷いんです', 'か', '?']",国军.txt
Ns,Ns,"(7, 8)","(12, 13)",中国,中国,"['米军', 'が', 'ま', 'だ', 'さ', 'え', '、', '中国', 'が', '开発', 'し', '、', '中国', '人', 'は', '本当', 'に', 'あ', 'る', 'の', 'が', 'そ', 'ん', 'な', 'に', '酷いんです', 'か', '?']",国军.txt
Ns,Ns,"(6, 7)","(12, 13)",中国,中国,"['连', '美军', '都', '还', '没有', '，', '中国', '竟然', '研制', '出来', '了', '，', '中国', '人', '真', '的', '有', '那么', '厉害', '吗', '？']",国军.txt
Nh,Ns,"(1, 2)","(5, 6)",嘶,中国,"['（', '嘶', '—', '这', '支', '中国', '军队', '也', '太', '牛', 'B', '了', '吧', '！']",国军.txt
Ns,Nh,"(5, 6)","(12, 13)",中国,邵校,"['看来', '刚才', '的', '那', '名', '中国', '军人', '是', 'A', '队', '的', '队长', '邵校', '。']",国军.txt
Nh,Nh,"(0, 1)","(3, 4)",邵校,曹尚飞,"['邵校', '打断', '了', '曹尚飞', '的', '报告', '，', '在', '他', '看来', '敌人', '的', '武器', '再', '好', '也', '不', '会', '对', '他们', '造成', '威胁', '，', '他', '在意', '的', '是', '敌人', '的', '人数', '，', '如果', '敌人', '是', '黑压压', '的', '一', '片', '，', '那么', '即使', '武器', '再', '差', '也', '能', '用', '人海', '战术', '把', '他们', '这', '群', '牛', 'B', '的', '老', 'A', '给', '累死', '。']",国军.txt
Nh,Nh,"(0, 1)","(2, 3)",汤姆,乔治,"['汤姆', '和', '乔治', '都', '死', '了', '！', '”']",国军.txt
Nh,Nh,"(11, 12)","(13, 14)",迈克,乔治,"['“', '右翼', '的', '史密斯', '小组', '全部', '阵亡', '了', '，', '左翼', '的', '迈克', '和', '乔治', '也', '死', '了', '，', '查理', '和', '大卫', '在', '刚才', '撤退', '的', '时候', '被', '击中', '了', '，', '现在', '就', '剩下', '我们', '五', '个', '了', '！', '”']",国军.txt
Nh,Nh,"(11, 12)","(18, 19)",迈克,查理,"['“', '右翼', '的', '史密斯', '小组', '全部', '阵亡', '了', '，', '左翼', '的', '迈克', '和', '乔治', '也', '死', '了', '，', '查理', '和', '大卫', '在', '刚才', '撤退', '的', '时候', '被', '击中', '了', '，', '现在', '就', '剩下', '我们', '五', '个', '了', '！', '”']",国军.txt
Nh,Nh,"(13, 14)","(18, 19)",乔治,查理,"['“', '右翼', '的', '史密斯', '小组', '全部', '阵亡', '了', '，', '左翼', '的', '迈克', '和', '乔治', '也', '死', '了', '，', '查理', '和', '大卫', '在', '刚才', '撤退', '的', '时候', '被', '击中', '了', '，', '现在', '就', '剩下', '我们', '五', '个', '了', '！', '”']",国军.txt
Nh,Nh,"(13, 14)","(20, 21)",乔治,大卫,"['“', '右翼', '的', '史密斯', '小组', '全部', '阵亡', '了', '，', '左翼', '的', '迈克', '和', '乔治', '也', '死', '了', '，', '查理', '和', '大卫', '在', '刚才', '撤退', '的', '时候', '被', '击中', '了', '，', '现在', '就', '剩下', '我们', '五', '个', '了', '！', '”']",国军.txt
Nh,Nh,"(18, 19)","(20, 21)",查理,大卫,"['“', '右翼', '的', '史密斯', '小组', '全部', '阵亡', '了', '，', '左翼', '的', '迈克', '和', '乔治', '也', '死', '了', '，', '查理', '和', '大卫', '在', '刚才', '撤退', '的', '时候', '被', '击中', '了', '，', '现在', '就', '剩下', '我们', '五', '个', '了', '！', '”']",国军.txt
Ns,Nh,"(30, 31)","(33, 34)",中国,王志远,"['邵校', '咬', '着', '牙', '一', '字', '一', '句', '的', '对', '众人', '说', '，', '他', '的', '声音', '很', '清晰', '，', '让', '每个', '人', '都', '听到', '了', '他', '的', '悲伤', '，', '“', '中国', 'A', '队', '王志远', '少尉', '在', '执行', '任务', '中', '被', '敌', '狙击手', '用', '95', '－', 'A', '式', '狙击', '步枪', '的', '专用', '穿', '甲弹', '击中', '牺牲', '……']",国军.txt
Nh,Nh,"(0, 1)","(3, 4)",瑞恩,迈克,"['瑞恩', '打断', '了', '迈克', '的', '话', '，', '用力', '推', '着', '迈克', '，', '艰难', '的', '从', '地上', '拾', '起', '一', '把', '枪', '，', '上膛', '。']",国军.txt
Nh,Nh,"(3, 4)","(10, 11)",迈克,迈克,"['瑞恩', '打断', '了', '迈克', '的', '话', '，', '用力', '推', '着', '迈克', '，', '艰难', '的', '从', '地上', '拾', '起', '一', '把', '枪', '，', '上膛', '。']",国军.txt
Nh,Nh,"(5, 6)","(8, 9)",瑞恩,迈克,"['“', '得', '得', '哒', '”', '瑞恩', '对', '着', '迈克', '脚下', '打', '了', '几', '枪', '：', '“', '走', '！']",国军.txt
Nh,Nh,"(0, 1)","(4, 5)",瑞恩,迈克,"['瑞恩', '再次', '打断', '了', '迈克', '的', '话', '。']",国军.txt
Nh,Nh,"(1, 2)","(3, 4)",汤姆,瑞恩,"['大兵', '汤姆', '向', '瑞恩', '敬', '了', '一个', '美式', '军礼', '，', '然后', '给', '他', '扔', '了', '一', '颗', '手榴弹', '，', '转身', '强行', '把', '迈克', '带走', '了', '。']",国军.txt
Nh,Nh,"(0, 1)","(2, 3)",迈克,汤姆,"['迈克', '被', '汤姆', '背着', '消失', '在', '树林', '里', '。']",国军.txt
Nh,Nh,"(1, 2)","(4, 5)",老水,王志远,"['“', '老水', '他', '背着', '王志远', '，', '行动', '不便', '。', '”']",国军.txt
Nh,Nh,"(2, 3)","(4, 5)",迈克,汤姆,"['他们', '是', '迈克', '和', '汤姆', '！']",国军.txt
Nh,Nh,"(17, 18)","(20, 21)",刘星,刘星手,"['邵校', '一', '脚', '把', '猴子', '踢', '飞', '，', '眼睛', '透过', '95B', '式', '冲锋枪', '的', '准星', '盯', '着', '刘星', '，', '而', '刘星手', '端', '着', '一', '把', '狙击', '步枪', '——', '正是', '一', '把', 'A', '队', '特有', '的', '95A', '式', '狙击', '步枪', '，', '他', '只是', '将', '枪端', '在', '胸前', '指', '着', '邵校', '，', '脸上', '充满', '了', '恐惧', '，', '两', '眼', '死死', '的', '盯', '着', '邵校', '手中', '的', '冲锋枪', '，', '看来', '他', '并', '不', '敢', '杀', '邵校', '。']",国军.txt
Nh,Nh,"(0, 1)","(4, 5)",邵校,刘星,"['邵校', '小声', '的', '对', '刘星', '说道', '，', '他', '的', '头略', '微', '偏离', '了', '准星', '一些', '，', '但', '刘星', '仍', '在', '他', '的', '火力', '范围', '内', '。']",国军.txt
Nh,Nh,"(42, 44)","(45, 46)",老A,薛豹,"['他', '想', '赶紧', '带', '大家', '离开', '，', '但', 'M95', '没有', '等', '他们', '走', '出', '这', '片', '土地', '，', '令', '人', '恐惧', '的', '声音', '再次', '响', '了', '起来', '，', '‘', '砰', '－砰', '－砰', '’', '三', '颗', '子弹', '飞来', '却', '倒下', '了', '四', '名', '老', 'A', '，', '薛豹', '在', '最后', '关头', '为', '弟弟', '薛狼', '挡住', '了', '一', '颗', '子弹', '，', '但', '这', '又', '有', '什么', '用', '呢', '？']",国军.txt
Nh,Nh,"(45, 46)","(51, 52)",薛豹,薛狼,"['他', '想', '赶紧', '带', '大家', '离开', '，', '但', 'M95', '没有', '等', '他们', '走', '出', '这', '片', '土地', '，', '令', '人', '恐惧', '的', '声音', '再次', '响', '了', '起来', '，', '‘', '砰', '－砰', '－砰', '’', '三', '颗', '子弹', '飞来', '却', '倒下', '了', '四', '名', '老', 'A', '，', '薛豹', '在', '最后', '关头', '为', '弟弟', '薛狼', '挡住', '了', '一', '颗', '子弹', '，', '但', '这', '又', '有', '什么', '用', '呢', '？']",国军.txt
Nh,Nh,"(4, 5)","(10, 11)",薛豹,薛,"['M95', '子弹', '穿过', '了', '薛豹', '的', '身体', '，', '穿过', '了', '薛', '狼', '手中', '的', '95', '－', 'B', '式', '突击', '步枪', '，', '穿过', '了', '薛', '狼', '身上', '的', '防弹衣', '，', '最终', '还是', '进入', '了', '他', '的', '身体', '……']",国军.txt
Ns,Nh,"(39, 40)","(41, 42)",日本,万歳,"['接着', '‘', '砰', '’', '‘', '悠', '’', '‘', '啪', '’', '，', '然后', '天上', '便', '出现', '了', '一', '颗', '明亮', '的', '‘', '红星星', '’', '，', '随后', '又', '听见', '有人', '大', '喊', '了', '一', '句', '（', '日语', '）', '：', '“', '大', '日本', '帝国', '万歳', '!']",国军.txt
Ns,Nh,"(13, 14)","(15, 16)",日本,万歳,"['过', '了', '一会儿', '，', '老炮', '开口', '道', '：', '（', '日语', '）', '“', '大', '日本', '帝国', '万歳', '!']",国军.txt
Nh,Nh,"(0, 1)","(4, 5)",邵校,刘星,"['邵校', '指', '了', '指', '刘星', '身边', '的', '弹孔', '说道', '。']",国军.txt
Nh,Nh,"(2, 3)","(6, 7)",邵校,余,"['果然', '，', '邵校', '一', '听', '水中', '余', '要', '把', '老', 'A', '们', '都', '叫', '过来', '就', '慌', '了', '，', '他', '压低', '声音', '对', '水中', '余', '说', '：', '“', '别', '别别', '……']",国军.txt
Nh,Nh,"(0, 1)","(6, 7)",邵校,余,"['邵校', '对', '正在', '发呆', '的', '水中', '余', '说', '，', '“', '或许', '我', '真的', '不', '应该', '告诉', '你', '。', '”']",国军.txt
Nh,Nh,"(1, 2)","(4, 5)",锋,邵校,"['刀', '锋', '望', '着', '邵校', '离开', '的', '背影', '发', '着', '呆', '，', '他', '觉得', '队长', '刚才', '的', '那', '两', '下', '子耍', '的', '太', '帅', '了', '，', '先是', '一个', '‘', '空中', '截击', '’', '，', '一', '挺', '机枪', '打', '出', '两', '个', '效果', '，', '然后', '落地', '再', '来', '一个', '‘', '螳螂捕蝉', '，', '黄雀在后', '’', '一阵', '扫射', '完事', '。']",国军.txt
Nh,Nh,"(0, 1)","(7, 8)",曹尚飞,邵校,"['曹尚飞', '将', '现在', '的', '情况', '又', '对', '邵校', '说', '了', '一', '遍', '，', '然后', '问', '，', '“', '队长', '，', '现在', '怎么办', '啊', '？', '”']",国军.txt
Nh,Nh,"(0, 1)","(3, 4)",邵校,曹尚飞,"['邵校', '听', '完', '曹尚飞', '的', '报告', '后', '想', '了', '想', '，', '然后', '对', '他', '说', '：', '“', '我', '知道', '了', '，', '你', '自己', '看', '的', '办', '吧', '！', '”']",国军.txt
Nh,Nh,"(0, 1)","(5, 6)",邵校,曹尚飞,"['邵校', '的', '话', '可是', '把', '曹尚飞', '给', '雷', '了', '个', '里', '外', '都', '焦', '，', '这', '算', '什么', '事', '，', '大敌', '当前', '，', '一', '队', '之', '长', '不仅', '临阵', '不', '指挥', '，', '还', '让', '自己', '的', '部下', '自己', '看', '的', '办', '，', '这', '算', '哪', '门子', '逻辑', '？']",国军.txt
Ns,Ns,"(5, 6)","(10, 11)",中国,中国,"['这家伙', '可', '忙', '坏', '了', '中国', '军队', '，', '尤其', '是', '中国', '的', '特种部队', '，', '不管', '是', '海防', '陆防', '还是', '空防', '，', '边境', '的', '哨兵', '一律', '换', '成', '海陆空', '三', '军', '的', '特种部队', '。']",国军.txt
Ns,Nh,"(10, 11)","(17, 18)",中国,陆防,"['这家伙', '可', '忙', '坏', '了', '中国', '军队', '，', '尤其', '是', '中国', '的', '特种部队', '，', '不管', '是', '海防', '陆防', '还是', '空防', '，', '边境', '的', '哨兵', '一律', '换', '成', '海陆空', '三', '军', '的', '特种部队', '。']",国军.txt
Ns,Ns,"(5, 6)","(11, 12)",中国,美国,"['这些', '组织', '不', '敢', '来', '中国', '还', '不', '敢', '去', '什么', '美国', '，', '印度', '，', '阿富汗', '啊', '。']",国军.txt
Ns,Ns,"(11, 12)","(13, 14)",美国,印度,"['这些', '组织', '不', '敢', '来', '中国', '还', '不', '敢', '去', '什么', '美国', '，', '印度', '，', '阿富汗', '啊', '。']",国军.txt
Ns,Ns,"(11, 12)","(15, 16)",美国,阿富汗,"['这些', '组织', '不', '敢', '来', '中国', '还', '不', '敢', '去', '什么', '美国', '，', '印度', '，', '阿富汗', '啊', '。']",国军.txt
Ns,Ns,"(13, 14)","(15, 16)",印度,阿富汗,"['这些', '组织', '不', '敢', '来', '中国', '还', '不', '敢', '去', '什么', '美国', '，', '印度', '，', '阿富汗', '啊', '。']",国军.txt
Ns,Ns,"(12, 13)","(19, 20)",美国,美国,"['就', '拿', '美国', '来说', '吧', '，', '一', '年', '了', '，', '八十一', '名', '美国', '特级', '特工', '和', '一百七十', '多', '名', '美国', '高级', '间谍', '没', '击毙', '在', '中国', '境内', '，', '二百', '多', '名', '美国', '特级', '特工', '和', '一百', '多', '名', '美国', '高级', '间谍', '在', '中国', '边境', '被', '逮捕', '；']",国军.txt
Ns,Ns,"(19, 20)","(25, 26)",美国,中国,"['就', '拿', '美国', '来说', '吧', '，', '一', '年', '了', '，', '八十一', '名', '美国', '特级', '特工', '和', '一百七十', '多', '名', '美国', '高级', '间谍', '没', '击毙', '在', '中国', '境内', '，', '二百', '多', '名', '美国', '特级', '特工', '和', '一百', '多', '名', '美国', '高级', '间谍', '在', '中国', '边境', '被', '逮捕', '；']",国军.txt
Ns,Ns,"(25, 26)","(31, 32)",中国,美国,"['就', '拿', '美国', '来说', '吧', '，', '一', '年', '了', '，', '八十一', '名', '美国', '特级', '特工', '和', '一百七十', '多', '名', '美国', '高级', '间谍', '没', '击毙', '在', '中国', '境内', '，', '二百', '多', '名', '美国', '特级', '特工', '和', '一百', '多', '名', '美国', '高级', '间谍', '在', '中国', '边境', '被', '逮捕', '；']",国军.txt
Ns,Ns,"(31, 32)","(38, 39)",美国,美国,"['就', '拿', '美国', '来说', '吧', '，', '一', '年', '了', '，', '八十一', '名', '美国', '特级', '特工', '和', '一百七十', '多', '名', '美国', '高级', '间谍', '没', '击毙', '在', '中国', '境内', '，', '二百', '多', '名', '美国', '特级', '特工', '和', '一百', '多', '名', '美国', '高级', '间谍', '在', '中国', '边境', '被', '逮捕', '；']",国军.txt
Ns,Ns,"(38, 39)","(42, 43)",美国,中国,"['就', '拿', '美国', '来说', '吧', '，', '一', '年', '了', '，', '八十一', '名', '美国', '特级', '特工', '和', '一百七十', '多', '名', '美国', '高级', '间谍', '没', '击毙', '在', '中国', '境内', '，', '二百', '多', '名', '美国', '特级', '特工', '和', '一百', '多', '名', '美国', '高级', '间谍', '在', '中国', '边境', '被', '逮捕', '；']",国军.txt
Ns,Ns,"(14, 15)","(20, 21)",美国,中国,"['更', '可悲', '的', '是', '美国', '竟然', '死活', '都', '不', '承认', '这些', '特工', '是', '他们', '美国', '人', '，', '而且', '还', '将', '中国', '送', '回', '的', '几十', '名', '美军', '高级', '间谍', '秘密', '处决', '，', '结果', '剩下', '的', '特工', '和', '间谍', '死', '活', '都', '不', '肯', '再', '回', '美国', '而是', '留', '在', '了', '中国', '……']",国军.txt
Ns,Ns,"(45, 46)","(50, 51)",美国,中国,"['更', '可悲', '的', '是', '美国', '竟然', '死活', '都', '不', '承认', '这些', '特工', '是', '他们', '美国', '人', '，', '而且', '还', '将', '中国', '送', '回', '的', '几十', '名', '美军', '高级', '间谍', '秘密', '处决', '，', '结果', '剩下', '的', '特工', '和', '间谍', '死', '活', '都', '不', '肯', '再', '回', '美国', '而是', '留', '在', '了', '中国', '……']",国军.txt
Ns,Ns,"(0, 1)","(3, 4)",美国,中国,"['美国', '已经', '让', '中国', '军队', '很', '忙', '了', '，', '身', '为', '美国', '走狗', '的', '日本', '却', '后来居上', '，', '一', '年', '之内', '，', '便', '将', '全', '日本', '的', '间谍', '特工', '消耗', '殆尽', '。']",国军.txt
Ns,Ns,"(11, 12)","(14, 15)",美国,日本,"['美国', '已经', '让', '中国', '军队', '很', '忙', '了', '，', '身', '为', '美国', '走狗', '的', '日本', '却', '后来居上', '，', '一', '年', '之内', '，', '便', '将', '全', '日本', '的', '间谍', '特工', '消耗', '殆尽', '。']",国军.txt
Ns,Ns,"(20, 21)","(25, 26)",中国,中国,"['但', '他们', '仍然', '不', '消停', '，', '一边', '培训', '新', '的', '特工', '和', '间谍', '，', '一边', '派', '日军', '的', '特种部队', '来', '中国', '，', '企图', '继续', '寻找', '中国', '如此', '神速', '的', '导弹', '制造', '的', '秘密', '。']",国军.txt
Ns,Ns,"(24, 25)","(30, 31)",日本,美国,"['其他', '一些', '仇视', '中国', '的', '国家', '我', '就', '不', '说', '了', '，', '他们', '虽然', '也', '很', '想', '知道', '这个', '秘密', '，', '但', '他们', '没有', '日本', '那么', '白痴', '，', '也', '没有', '美国', '的', '特级', '特工', '和', '高级', '间谍', '，', '他们', '特工', '和', '间谍', '有限', '，', '他们', '玩', '不', '起', '……']",国军.txt
Ns,Ns,"(28, 29)","(31, 32)",美国,英国,"['看来', '这个', '日本', '天皇', '的', '直属', '航空', '大队', '并非', '只', '是', '逗逗', '小孩', '玩', '的', '，', '飞机', '不仅', '数量', '不少', '，', '样式', '也', '挺', '花哨', '的', '，', '什么', '美国', '的', '，', '英国', '的', '，', '德国', '的', '，', '俄罗斯', '的', '……']",国军.txt
Ns,Ns,"(28, 29)","(34, 35)",美国,德国,"['看来', '这个', '日本', '天皇', '的', '直属', '航空', '大队', '并非', '只', '是', '逗逗', '小孩', '玩', '的', '，', '飞机', '不仅', '数量', '不少', '，', '样式', '也', '挺', '花哨', '的', '，', '什么', '美国', '的', '，', '英国', '的', '，', '德国', '的', '，', '俄罗斯', '的', '……']",国军.txt
Ns,Ns,"(31, 32)","(34, 35)",英国,德国,"['看来', '这个', '日本', '天皇', '的', '直属', '航空', '大队', '并非', '只', '是', '逗逗', '小孩', '玩', '的', '，', '飞机', '不仅', '数量', '不少', '，', '样式', '也', '挺', '花哨', '的', '，', '什么', '美国', '的', '，', '英国', '的', '，', '德国', '的', '，', '俄罗斯', '的', '……']",国军.txt
Ns,Ns,"(31, 32)","(37, 38)",英国,俄罗斯,"['看来', '这个', '日本', '天皇', '的', '直属', '航空', '大队', '并非', '只', '是', '逗逗', '小孩', '玩', '的', '，', '飞机', '不仅', '数量', '不少', '，', '样式', '也', '挺', '花哨', '的', '，', '什么', '美国', '的', '，', '英国', '的', '，', '德国', '的', '，', '俄罗斯', '的', '……']",国军.txt
Ns,Ns,"(34, 35)","(37, 38)",德国,俄罗斯,"['看来', '这个', '日本', '天皇', '的', '直属', '航空', '大队', '并非', '只', '是', '逗逗', '小孩', '玩', '的', '，', '飞机', '不仅', '数量', '不少', '，', '样式', '也', '挺', '花哨', '的', '，', '什么', '美国', '的', '，', '英国', '的', '，', '德国', '的', '，', '俄罗斯', '的', '……']",国军.txt
Nh,Nh,"(10, 11)","(16, 17)",邵校,邵校,"['就', '在', '曹尚飞', '想', '开始', '第十', '次', '讯问', '时', '，', '邵校', '动', '了', '，', '他', '以为', '邵校', '同意', '他', '把', '这些', '日军', '军舰', '炸', '沉', '了', '，', '手', '向', '一个', '红色', '的', '按钮', '急速', '伸', '去', '，', '但', '在', '里', '按钮', '还', '有', '一', '厘米', '的', '时候', '他', '的', '手', '被', '邵校', '抓住', '了', '，', '邵校', '对', '他', '摇摇', '头', '，', '然后', '将', '操作台', '上', '的', '通话器', '拿', '了', '起来', '，', '打开', '，', '并', '输入', '了', '一', '窜', '数字', '，', '接着', '对', '着', '通话器', '开口', '道', '……']",国军.txt
Nh,Nh,"(51, 52)","(55, 56)",邵校,邵校,"['就', '在', '曹尚飞', '想', '开始', '第十', '次', '讯问', '时', '，', '邵校', '动', '了', '，', '他', '以为', '邵校', '同意', '他', '把', '这些', '日军', '军舰', '炸', '沉', '了', '，', '手', '向', '一个', '红色', '的', '按钮', '急速', '伸', '去', '，', '但', '在', '里', '按钮', '还', '有', '一', '厘米', '的', '时候', '他', '的', '手', '被', '邵校', '抓住', '了', '，', '邵校', '对', '他', '摇摇', '头', '，', '然后', '将', '操作台', '上', '的', '通话器', '拿', '了', '起来', '，', '打开', '，', '并', '输入', '了', '一', '窜', '数字', '，', '接着', '对', '着', '通话器', '开口', '道', '……']",国军.txt
Nh,Nh,"(0, 1)","(3, 4)",邵校,曹尚飞,"['邵校', '听', '了', '曹尚飞', '的', '话', '后', '，', '将', '身子', '俯', '下', '，', '开口', '在', '曹尚飞', '的', '耳边', '轻轻地', '对', '他', '说', '：', '“', 'TDTB8', '，', '‘', 'T', '’', '系', '导弹', '特种部队', '，', '你', '说', '他们', '行', '吗', '？', '”']",国军.txt
